"ID","Gender","Age","Income","SpendingScore","Profession","Experience","FamilySize","normalized_Age","normalized_Income","normalized_SpendingScore","normalized_FamilySize","labels_kmeansmodel","Cluster_Kmeans_label_name"
619,"Male",38,103356,20,"Marketing",1,6,-0.796634384991541,-0.120948961393486,-1.09353511901146,1.15046333146381,8,"Less valuable - Young"
620,"Female",44,75195,79,"Artist",1,3,-0.545477727828129,-0.730552068832056,1.03416566851213,-0.385944063957837,4,"Valuable - Young, 'Poor'"
621,"Male",58,123083,44,"Entertainment",6,5,0.0405544722198314,0.306082766898857,-0.228029713917117,0.638327532989931,3,"Target - Old"
622,"Male",77,73884,30,"Healthcare",1,2,0.835883886570635,-0.758931376166738,-0.732907866888816,-0.89807986243172,5,"Less valuable - Old"
623,"Female",56,91180,61,"Entertainment",1,7,-0.0431644135013059,-0.38452367238287,0.385036614691375,1.6625991299377,7,"Valuable - Old, 'Poor' "
624,"Male",79,86235,52,"Artist",0,2,0.919602772291772,-0.491568428118949,0.0604720877809971,-0.89807986243172,5,"Less valuable - Old"
625,"Female",97,96400,4,"Doctor",1,7,1.67307274378201,-0.271525972697868,-1.67053872240769,1.6625991299377,3,"Target - Old"
626,"Male",78,83599,12,"Healthcare",1,6,0.877743329431204,-0.548630101752984,-1.38203692070957,1.15046333146381,3,"Target - Old"
627,"Female",91,82535,50,"Healthcare",0,1,1.4219160866186,-0.571662583068088,-0.0116533626435313,-1.4102156609056,5,"Less valuable - Old"
628,"Male",35,92227,8,"Lawyer",0,5,-0.922212713573247,-0.361859191239154,-1.52628782155863,0.638327532989931,8,"Less valuable - Young"
629,"Female",43,150444,27,"Artist",13,4,-0.587337170688698,0.898368219213288,-0.841096042525608,0.126191734516047,6,"Target - Young"
630,"Female",37,149095,83,"Lawyer",1,2,-0.83849382785211,0.86916632326021,1.17841656936119,-0.89807986243172,4,"Valuable - Young, 'Poor'"
631,"Male",63,113605,42,"Artist",3,3,0.249851686522674,0.100911847815629,-0.300155164341645,-0.385944063957837,5,"Less valuable - Old"
633,"Male",32,118280,92,"Artist",0,5,-1.04779104215495,0.202111894947312,1.50298109627157,0.638327532989931,1,"Most valuable - Young, Rich"
634,"Male",91,94576,90,"Artist",0,1,1.4219160866186,-0.311010226380903,1.43085564584704,-1.4102156609056,2,"Most valuable - Old, Rich"
635,"Female",33,129257,70,"Executive",6,3,-1.00593159929438,0.439731770319393,0.709601141601753,-0.385944063957837,4,"Valuable - Young, 'Poor'"
636,"Female",57,70373,10,"Healthcare",2,6,-0.00130497064073725,-0.834934235092799,-1.4541623711341,1.15046333146381,8,"Less valuable - Young"
637,"Female",43,77600,66,"Healthcare",0,1,-0.587337170688698,-0.678490868115116,0.565350240752696,-1.4102156609056,4,"Valuable - Young, 'Poor'"
638,"Female",26,113707,97,"Entertainment",0,5,-1.29894769931836,0.103119848843957,1.68329472233289,0.638327532989931,4,"Valuable - Young, 'Poor'"
639,"Female",59,189672,8,"Doctor",0,7,0.0824139150804,1.7475394382254,-1.52628782155863,1.6625991299377,3,"Target - Old"
640,"Female",61,143180,58,"Artist",0,5,0.166132800801537,0.741123910686113,0.276848439054582,0.638327532989931,1,"Most valuable - Young, Rich"
641,"Female",59,174890,14,"Marketing",3,4,0.0824139150804,1.42755246566914,-1.30991147028504,0.126191734516047,6,"Target - Young"
642,"Male",66,121377,19,"Unknown",7,7,0.37543001510438,0.269152867346632,-1.12959784422372,1.6625991299377,3,"Target - Old"
643,"Male",26,154857,13,"Healthcare",0,7,-1.29894769931836,0.993896734291816,-1.34597419549731,1.6625991299377,8,"Less valuable - Young"
644,"Female",67,160945,51,"Healthcare",0,5,0.417289457964949,1.12568408978651,0.0244093625687329,0.638327532989931,3,"Target - Old"
645,"Female",85,119557,35,"Artist",0,2,1.17075942945518,0.229755201939217,-0.552594240827495,-0.89807986243172,5,"Less valuable - Old"
646,"Female",76,187141,33,"Doctor",0,7,0.794024443710066,1.69275070682641,-0.624719691252023,1.6625991299377,3,"Target - Old"
647,"Female",57,97468,22,"Artist",0,1,-0.00130497064073725,-0.248406903107143,-1.02140966858693,-1.4102156609056,5,"Less valuable - Old"
648,"Female",77,160351,77,"Lawyer",8,5,0.835883886570635,1.11282573085683,0.962040218087603,0.638327532989931,2,"Most valuable - Old, Rich"
649,"Female",66,178627,94,"Healthcare",1,2,0.37543001510438,1.50844756216777,1.57510654669609,-0.89807986243172,2,"Most valuable - Old, Rich"
650,"Female",49,170188,80,"Lawyer",1,6,-0.336180513525286,1.32576794767702,1.0702283937244,1.15046333146381,1,"Most valuable - Young, Rich"
651,"Female",36,166007,40,"Doctor",1,4,-0.880353270712678,1.23526155258449,-0.372280614766174,0.126191734516047,6,"Target - Young"
652,"Male",74,91794,83,"Entertainment",0,7,0.710305557988929,-0.371232372075094,1.17841656936119,1.6625991299377,7,"Valuable - Old, 'Poor' "
654,"Male",27,152717,15,"Executive",1,6,-1.2570882564578,0.947572006834746,-1.27384874507278,1.15046333146381,8,"Less valuable - Young"
656,"Male",31,134263,94,"Marketing",1,3,-1.08965048501552,0.548096997258688,1.57510654669609,-0.385944063957837,4,"Valuable - Young, 'Poor'"
657,"Female",30,148236,28,"Executive",1,1,-1.13150992787609,0.850571491070667,-0.805033317313344,-1.4102156609056,6,"Target - Young"
658,"Male",94,171677,81,"Artist",0,6,1.5474944152003,1.35800043327682,1.10629111893666,1.15046333146381,7,"Valuable - Old, 'Poor' "
659,"Female",31,189446,38,"Artist",1,6,-1.08965048501552,1.74264720065284,-0.444406065190702,1.15046333146381,1,"Most valuable - Young, Rich"
660,"Male",49,106633,53,"Artist",0,3,-0.336180513525286,-0.0500115165912352,0.0965348129932613,-0.385944063957837,4,"Valuable - Young, 'Poor'"
661,"Male",49,81084,48,"Executive",6,5,-0.336180513525286,-0.603072480049494,-0.0837788130680598,0.638327532989931,8,"Less valuable - Young"
662,"Male",53,148759,52,"Doctor",7,7,-0.168742742083012,0.861892908108072,0.0604720877809971,1.6625991299377,1,"Most valuable - Young, Rich"
664,"Female",91,159537,37,"Doctor",4,1,1.4219160866186,1.09520501676802,-0.480468790402966,-1.4102156609056,2,"Most valuable - Old, Rich"
665,"Male",26,79526,6,"Marketing",9,7,-1.29894769931836,-0.636798613403753,-1.59841327198316,1.6625991299377,8,"Less valuable - Young"
666,"Male",28,101414,64,"Unknown",8,1,-1.21522881359723,-0.162987569207332,0.493224790328168,-1.4102156609056,4,"Valuable - Young, 'Poor'"
667,"Female",92,109519,72,"Entertainment",1,4,1.46377552947916,0.0124619242690934,0.781726592026281,0.126191734516047,7,"Valuable - Old, 'Poor' "
668,"Female",59,156880,70,"Artist",0,7,0.0824139150804,1.03768875468698,0.709601141601753,1.6625991299377,1,"Most valuable - Young, Rich"
670,"Female",23,144916,84,"Engineer",1,7,-1.42452602790007,0.778703222305493,1.21447929457345,1.6625991299377,1,"Most valuable - Young, Rich"
671,"Male",54,59163,100,"Marketing",3,3,-0.126883299222443,-1.07759787751979,1.79148289796968,-0.385944063957837,4,"Valuable - Young, 'Poor'"
672,"Female",93,93991,49,"Artist",1,3,1.50563497233973,-0.323673761690429,-0.0477160878557955,-0.385944063957837,5,"Less valuable - Old"
673,"Female",65,58318,45,"Doctor",1,1,0.333570572243812,-1.09588965074466,-0.191966988704852,-1.4102156609056,5,"Less valuable - Old"
675,"Male",71,84622,45,"Doctor",0,6,0.584727229407223,-0.526485150262993,-0.191966988704852,1.15046333146381,7,"Valuable - Old, 'Poor' "
677,"Female",57,87553,94,"Artist",1,1,-0.00130497064073725,-0.463037591301931,1.57510654669609,-1.4102156609056,4,"Valuable - Young, 'Poor'"
679,"Female",77,180831,33,"Healthcare",1,2,0.835883886570635,1.55615770203477,-0.624719691252023,-0.89807986243172,6,"Target - Young"
680,"Female",89,137397,33,"Doctor",1,7,1.33819720089746,0.615938911207499,-0.624719691252023,1.6625991299377,3,"Target - Old"
682,"Male",86,172477,69,"Entertainment",1,3,1.21261887231575,1.37531808840096,0.673538416389489,-0.385944063957837,2,"Most valuable - Old, Rich"
683,"Male",42,59954,37,"Executive",4,4,-0.629196613549266,-1.06047504601579,-0.480468790402966,0.126191734516047,9,"Least valuable"
684,"Female",29,112240,95,"Entertainment",0,4,-1.17336937073666,0.0713635987600685,1.61116927190836,0.126191734516047,4,"Valuable - Young, 'Poor'"
685,"Female",54,145679,35,"Artist",0,2,-0.126883299222443,0.79521993588014,-0.552594240827495,-0.89807986243172,6,"Target - Young"
686,"Male",96,136265,49,"Artist",12,5,1.63121330092144,0.591434429206844,-0.0477160878557955,0.638327532989931,3,"Target - Old"
687,"Female",58,74869,12,"Healthcare",0,3,0.0405544722198314,-0.737609013295142,-1.38203692070957,-0.385944063957837,9,"Least valuable"
688,"Female",52,109425,46,"Engineer",0,1,-0.21060218494358,0.0104270997920072,-0.155904263492588,-1.4102156609056,6,"Target - Young"
692,"Male",89,113834,22,"Doctor",0,3,1.33819720089746,0.105869026594914,-1.02140966858693,-0.385944063957837,5,"Less valuable - Old"
693,"Male",83,132005,2,"Entertainment",0,5,1.08704054373405,0.499217915670808,-1.74266417283221,0.638327532989931,3,"Target - Old"
694,"Female",80,171323,78,"Lawyer",10,4,0.961462215152341,1.35033737088439,0.998102943299867,0.126191734516047,2,"Most valuable - Old, Rich"
695,"Female",74,92355,87,"Entertainment",1,4,0.710305557988929,-0.359088366419292,1.32266747021024,0.126191734516047,7,"Valuable - Old, 'Poor' "
696,"Male",42,60982,3,"Healthcare",0,5,-0.629196613549266,-1.03822185918128,-1.70660144761995,0.638327532989931,8,"Less valuable - Young"
697,"Female",91,51742,33,"Artist",8,3,1.4219160866186,-1.23824077586507,-0.624719691252023,-0.385944063957837,5,"Less valuable - Old"
698,"Female",31,138612,71,"Executive",9,2,-1.08965048501552,0.642240099927284,0.745663866814017,-0.89807986243172,4,"Valuable - Young, 'Poor'"
700,"Male",64,164675,65,"Executive",0,5,0.291711129383243,1.2064276568028,0.529287515540432,0.638327532989931,1,"Most valuable - Young, Rich"
701,"Female",41,172882,27,"Healthcare",8,7,-0.671056056409835,1.38408515130755,-0.841096042525608,1.6625991299377,1,"Most valuable - Young, Rich"
702,"Female",62,70119,93,"Artist",0,1,0.207992243662106,-0.840432590594713,1.53904382148383,-1.4102156609056,4,"Valuable - Young, 'Poor'"
703,"Male",41,113998,26,"Healthcare",7,7,-0.671056056409835,0.109419145895362,-0.877158767737872,1.6625991299377,8,"Less valuable - Young"
704,"Male",22,114011,40,"Unknown",5,7,-1.46638547076064,0.109700557791129,-0.372280614766174,1.6625991299377,8,"Less valuable - Young"
706,"Female",38,130597,2,"Artist",6,1,-0.796634384991541,0.468738842652325,-1.74266417283221,-1.4102156609056,6,"Target - Young"
707,"Female",88,121597,7,"Engineer",0,5,1.29633775803689,0.27391522250577,-1.56235054677089,0.638327532989931,3,"Target - Old"
708,"Male",56,103210,100,"Artist",6,6,-0.0431644135013059,-0.124109433453641,1.79148289796968,1.15046333146381,7,"Valuable - Old, 'Poor' "
709,"Male",47,66308,8,"Executive",0,4,-0.419899399246423,-0.922929570192326,-1.52628782155863,0.126191734516047,9,"Least valuable"
711,"Male",82,153632,76,"Entertainment",9,7,1.04518110087348,0.967379074882979,0.925977492875338,1.6625991299377,7,"Valuable - Old, 'Poor' "
712,"Female",31,65520,71,"Lawyer",1,2,-1.08965048501552,-0.939987460489602,0.745663866814017,-0.89807986243172,4,"Valuable - Young, 'Poor'"
713,"Female",69,153217,83,"Healthcare",1,6,0.501008343686086,0.958395541287332,1.17841656936119,1.15046333146381,7,"Valuable - Old, 'Poor' "
714,"Male",62,92768,75,"Doctor",1,1,0.207992243662106,-0.350148126961455,0.889914767663074,-1.4102156609056,4,"Valuable - Young, 'Poor'"
715,"Female",54,132345,10,"Artist",0,2,-0.126883299222443,0.506577919098567,-1.4541623711341,-0.89807986243172,6,"Target - Young"
716,"Female",60,186069,49,"Marketing",1,2,0.124273357940969,1.66954504896007,-0.0477160878557955,-0.89807986243172,6,"Target - Young"
717,"Female",31,53802,32,"Artist",1,7,-1.08965048501552,-1.19364781392042,-0.660782416464287,1.6625991299377,8,"Less valuable - Young"
720,"Female",37,145648,21,"Healthcare",7,6,-0.83849382785211,0.79454887674408,-1.05747239379919,1.15046333146381,8,"Less valuable - Young"
721,"Male",36,85737,37,"Executive",0,3,-0.880353270712678,-0.502348668433725,-0.480468790402966,-0.385944063957837,9,"Least valuable"
722,"Female",27,99950,20,"Entertainment",0,4,-1.2570882564578,-0.194678878084505,-1.09353511901146,0.126191734516047,8,"Less valuable - Young"
724,"Male",83,73410,50,"Entertainment",8,5,1.08704054373405,-0.769192086827789,-0.0116533626435313,0.638327532989931,7,"Valuable - Old, 'Poor' "
725,"Female",71,64310,43,"Marketing",2,1,0.584727229407223,-0.966180413864861,-0.264092439129381,-1.4102156609056,5,"Less valuable - Old"
726,"Female",20,59844,79,"Doctor",0,1,-1.55010435648178,-1.06285622359536,1.03416566851213,-1.4102156609056,4,"Valuable - Young, 'Poor'"
728,"Male",52,172841,4,"Engineer",0,1,-0.21060218494358,1.38319762148244,-1.67053872240769,-1.4102156609056,6,"Target - Young"
729,"Male",75,145528,61,"Healthcare",1,2,0.752165000849498,0.791951228475459,0.385036614691375,-0.89807986243172,2,"Most valuable - Old, Rich"
730,"Male",36,173807,42,"Artist",0,2,-0.880353270712678,1.40410869004484,-0.300155164341645,-0.89807986243172,6,"Target - Young"
731,"Male",60,185794,69,"Entertainment",7,1,0.124273357940969,1.66359210501114,0.673538416389489,-1.4102156609056,2,"Most valuable - Old, Rich"
734,"Female",41,118122,52,"Entertainment",0,6,-0.671056056409835,0.198691658060295,0.0604720877809971,1.15046333146381,8,"Less valuable - Young"
735,"Male",38,99964,11,"Healthcare",7,4,-0.796634384991541,-0.194375819119832,-1.41809964592184,0.126191734516047,8,"Less valuable - Young"
736,"Female",69,120752,27,"Executive",1,6,0.501008343686086,0.255623449280899,-0.841096042525608,1.15046333146381,3,"Target - Old"
737,"Female",33,189630,53,"Executive",5,5,-1.00593159929438,1.74663026133139,0.0965348129932613,0.638327532989931,1,"Most valuable - Young, Rich"
738,"Male",64,125510,6,"Healthcare",3,3,0.291711129383243,0.358620203131711,-1.59841327198316,-0.385944063957837,6,"Target - Young"
739,"Male",19,101799,49,"Engineer",1,1,-1.59196379934234,-0.15465344767884,-0.0477160878557955,-1.4102156609056,9,"Least valuable"
740,"Female",88,92914,74,"Artist",0,3,1.29633775803689,-0.3469876549013,0.85385204245081,-0.385944063957837,2,"Most valuable - Old, Rich"
741,"Female",91,162465,59,"Engineer",9,3,1.4219160866186,1.15858763452237,0.312911164266847,-0.385944063957837,2,"Most valuable - Old, Rich"
742,"Male",84,163818,27,"Engineer",2,1,1.12889998659462,1.18787611875107,-0.841096042525608,-1.4102156609056,6,"Target - Young"
743,"Female",43,53832,56,"Entertainment",4,1,-0.587337170688698,-1.19299840185326,0.204722988630054,-1.4102156609056,9,"Least valuable"
744,"Female",30,140190,49,"Engineer",1,4,-1.13150992787609,0.676399174659647,-0.0477160878557955,0.126191734516047,1,"Most valuable - Young, Rich"
746,"Male",89,100938,27,"Entertainment",0,7,1.33819720089746,-0.173291574006194,-0.841096042525608,1.6625991299377,3,"Target - Old"
748,"Female",54,176885,10,"Entertainment",0,3,-0.126883299222443,1.47073836813496,-1.4541623711341,-0.385944063957837,6,"Target - Young"
749,"Female",41,111174,28,"Artist",4,5,-0.671056056409835,0.0482878233071543,-0.805033317313344,0.638327532989931,8,"Less valuable - Young"
750,"Male",80,127335,97,"Artist",6,6,0.961462215152341,0.398126103883651,1.68329472233289,1.15046333146381,7,"Valuable - Old, 'Poor' "
751,"Male",37,149103,3,"Healthcare",10,1,-0.83849382785211,0.869339499811452,-1.70660144761995,-1.4102156609056,6,"Target - Young"
752,"Male",87,167705,31,"Healthcare",0,7,1.25447831517632,1.27201827558547,-0.696845141676551,1.6625991299377,3,"Target - Old"
753,"Female",50,183548,85,"Entertainment",1,4,-0.294321070664718,1.61497278825013,1.25054201978572,0.126191734516047,1,"Most valuable - Young, Rich"
756,"Female",98,87878,55,"Artist",1,6,1.71493218664258,-0.45600229390775,0.16866026341779,1.15046333146381,7,"Valuable - Old, 'Poor' "
758,"Female",83,118110,26,"Engineer",1,5,1.08704054373405,0.198431893233432,-0.877158767737872,0.638327532989931,3,"Target - Old"
760,"Female",46,62628,64,"Entertainment",8,6,-0.461758842106992,-1.00259078376336,0.493224790328168,1.15046333146381,8,"Less valuable - Young"
761,"Female",25,51700,17,"Healthcare",4,6,-1.34080714217893,-1.23914995275909,-1.20172329464825,1.15046333146381,8,"Less valuable - Young"
763,"Male",64,93000,67,"Lawyer",0,2,0.291711129383243,-0.345126006975455,0.60141296596496,-0.89807986243172,4,"Valuable - Young, 'Poor'"
764,"Female",84,144148,71,"Doctor",1,4,1.12889998659462,0.762078273386321,0.745663866814017,0.126191734516047,2,"Most valuable - Old, Rich"
766,"Female",56,171560,78,"Engineer",0,2,-0.0431644135013059,1.35546772621492,0.998102943299867,-0.89807986243172,2,"Most valuable - Old, Rich"
767,"Male",58,156366,60,"Entertainment",8,1,0.0405544722198314,1.02656216126972,0.348973889479111,-1.4102156609056,2,"Most valuable - Old, Rich"
769,"Female",25,106569,84,"Engineer",1,3,-1.34080714217893,-0.0513969290011662,1.21447929457345,-0.385944063957837,4,"Valuable - Young, 'Poor'"
770,"Male",28,173009,25,"Healthcare",9,6,-1.21522881359723,1.38683432905851,-0.913221492950137,1.15046333146381,1,"Most valuable - Young, Rich"
771,"Male",78,54252,29,"Engineer",0,5,0.877743329431204,-1.18390663291309,-0.76897059210108,0.638327532989931,5,"Less valuable - Old"
772,"Male",56,104600,57,"Entertainment",6,3,-0.0431644135013059,-0.0940200076754514,0.240785713842318,-0.385944063957837,4,"Valuable - Young, 'Poor'"
773,"Male",91,50250,54,"Artist",0,2,1.4219160866186,-1.27053820267159,0.132597538205526,-0.89807986243172,5,"Less valuable - Old"
774,"Male",77,93242,84,"Entertainment",0,7,0.835883886570635,-0.339887416300403,1.21447929457345,1.6625991299377,7,"Valuable - Old, 'Poor' "
775,"Female",83,156839,38,"Artist",3,7,1.08704054373405,1.03680122486187,-0.444406065190702,1.6625991299377,3,"Target - Old"
776,"Female",64,71305,39,"Artist",9,2,0.291711129383243,-0.814759166873178,-0.408343339978438,-0.89807986243172,5,"Less valuable - Old"
777,"Male",19,85975,73,"Entertainment",0,6,-1.59196379934234,-0.497196666034294,0.817789317238546,1.15046333146381,8,"Less valuable - Young"
778,"Male",94,188107,52,"Engineer",10,2,1.5474944152003,1.71366177538881,0.0604720877809971,-0.89807986243172,2,"Most valuable - Old, Rich"
779,"Male",19,82333,35,"Marketing",1,2,-1.59196379934234,-0.576035290986933,-0.552594240827495,-0.89807986243172,9,"Least valuable"
780,"Male",84,125016,25,"Entertainment",1,7,1.12889998659462,0.347926551092555,-0.913221492950137,1.6625991299377,3,"Target - Old"
782,"Female",19,58217,70,"Artist",0,1,-1.59196379934234,-1.09807600470408,0.709601141601753,-1.4102156609056,4,"Valuable - Young, 'Poor'"
